frame,time_s,left_hip_pitch_joint,right_hip_pitch_joint,waist_yaw_joint,left_hip_roll_joint,right_hip_roll_joint,waist_roll_joint,left_hip_yaw_joint,right_hip_yaw_joint,waist_pitch_joint,left_knee_joint,right_knee_joint,left_shoulder_pitch_joint,right_shoulder_pitch_joint,left_ankle_pitch_joint,right_ankle_pitch_joint,left_shoulder_roll_joint,right_shoulder_roll_joint,left_ankle_roll_joint,right_ankle_roll_joint,left_shoulder_yaw_joint,right_shoulder_yaw_joint,left_elbow_joint,right_elbow_joint,left_wrist_roll_joint,right_wrist_roll_joint,left_wrist_pitch_joint,right_wrist_pitch_joint,left_wrist_yaw_joint,right_wrist_yaw_joint
656,12.120000,-20.345913,11.458804,3.100030,20.455378,4.616348,3.514848,-3.027478,-2.228312,4.057527,-19.794399,7.789911,-1.385916,-3.159658,11.538934,0.008923,0.543580,-4.383610,6.350080,-0.014430,0.017179,-0.954870,-1.275605,-1.885137,0.000331,0.036602,-0.303757,-0.446137,-0.001919,-0.181431
657,12.140000,-20.342392,11.900285,3.290919,20.967289,4.042637,3.570229,-3.010124,-1.849035,4.300547,-17.200628,8.415912,-0.214680,-2.067885,14.500141,0.065698,0.769635,-4.154319,5.819906,-0.012151,0.063057,-0.909785,-0.803926,-1.428897,0.007776,0.036377,-0.164717,-0.313747,-0.011061,-0.161092
658,12.160000,-17.645813,9.324541,2.940732,20.933420,3.040456,3.698705,-3.051568,-1.280604,4.998771,-13.196920,7.346816,0.996426,-0.570120,16.699894,0.032715,0.624645,-3.521901,4.662798,-0.004835,0.039156,-0.757307,-0.264022,-0.750376,0.009265,0.029214,-0.035244,-0.139614,-0.026986,-0.121067
659,12.180000,-11.918122,3.909355,1.927159,20.091440,1.738022,3.898966,-3.418882,-0.612918,5.705806,-8.227431,5.405170,1.962303,1.213440,17.341869,-0.011618,0.263845,-2.394970,2.568911,0.020556,-0.015397,-0.477740,0.229730,0.064527,-0.010709,0.035893,0.069783,0.080289,-0.047387,-0.070217
660,12.200000,-4.204042,-1.009992,2.199901,17.256672,-2.555232,2.075316,-3.654979,-2.175794,5.179378,-2.728254,-4.801177,3.640069,2.524835,16.682695,-6.229453,0.341067,-0.782071,-0.629826,4.312392,-0.019497,-0.062827,0.807544,0.556897,-0.021004,0.046196,0.211369,0.208383,-0.077448,0.038928
661,12.220000,0.810743,-4.290180,3.450560,7.935667,-10.817274,-2.249581,-1.450729,4.576505,4.601806,5.386846,-20.989811,5.950642,2.225967,19.036150,-13.462727,1.869740,1.122905,-3.563503,5.922549,0.334401,0.415663,1.454844,0.189976,-0.010066,0.014563,0.383273,0.044519,0.010301,0.221058
662,12.240000,0.780310,-1.257174,1.336149,-0.999736,-17.747564,-6.624703,0.551127,9.681920,2.978855,6.290375,-32.394028,5.268412,2.514014,20.763502,-11.172920,3.651979,1.182917,-4.855280,-0.256980,0.608342,0.233331,1.039930,-0.495706,0.056825,-0.013203,0.329497,-0.149231,0.170081,0.185751
663,12.260000,2.017665,-0.347539,0.536284,0.355253,-21.185511,-4.388202,0.643000,11.969122,0.961824,4.935533,-27.137009,3.628927,4.279717,16.116203,-11.889754,4.432501,-0.413404,-3.615173,-2.096007,1.062797,0.103140,0.474142,0.185833,-0.100574,-0.009836,0.067287,-0.139258,0.136375,-0.035411
664,12.280000,4.160602,-0.614179,-0.114624,2.887647,-21.927505,-3.344488,0.463562,13.367600,-0.575267,5.800743,-23.893745,2.512671,4.515061,9.967829,-11.698806,4.368075,-1.397604,-1.833494,-3.265653,1.176492,-0.171722,0.037880,0.662429,-0.047363,-0.011915,-0.050058,0.047472,0.163481,-0.115610
665,12.300000,0.783035,-0.608696,-0.691182,4.237328,-23.730680,-4.061652,-1.440210,15.071075,1.523245,0.321552,-19.288315,1.883970,3.271677,-0.409642,-8.783427,3.671592,-0.838015,0.323138,-4.872029,0.987414,-0.055525,0.104301,0.859351,0.048980,-0.048840,0.032091,0.159460,0.084215,-0.041396
666,12.320000,-3.296633,2.272354,-1.943339,2.895375,-25.174675,-3.998751,-1.270303,15.134077,2.560428,-3.061123,-14.483223,1.086413,2.903073,-0.785052,-4.605830,2.751001,-0.622971,0.263865,-6.001704,0.647526,-0.146620,0.262941,0.799512,0.117231,0.096800,0.178570,0.159494,0.012612,0.039895
667,12.340000,-7.866108,7.560332,-2.066817,0.302027,-22.114754,-4.797496,-0.029510,12.973262,1.672738,-5.456079,-9.529211,0.096707,2.300977,-0.199606,-0.073866,1.381726,-0.836183,0.024204,-6.695241,0.265033,-0.377462,-0.136223,0.279959,0.160863,0.167456,0.077785,0.016760,0.046381,0.050592
668,12.360000,-10.148884,10.043999,-1.811168,-0.690522,-19.425837,-5.691042,0.165581,11.830064,1.018238,-5.957705,-6.190345,-0.417017,1.438826,-0.157163,4.774603,0.520697,-0.946502,-0.085836,-7.072638,0.031276,-0.390329,-0.667661,-0.221299,0.064554,0.100967,-0.126690,-0.098072,0.052608,0.007417
669,12.380000,-9.358534,10.023264,-2.139310,-0.719288,-18.679510,-6.382668,0.302342,11.927701,0.218923,-3.801697,-5.275885,-0.899371,0.933393,-0.092570,7.798943,0.506667,-0.898014,-0.108889,-7.560076,-0.057196,-0.247416,-0.926465,-0.460312,-0.030593,0.023006,-0.248353,-0.132582,0.055256,-0.041603
670,12.400000,-7.105288,9.075977,-2.471045,-0.969816,-19.286774,-6.442126,0.368870,11.825953,-0.794931,-1.156886,-4.775913,-1.528140,0.907018,-0.033089,8.928962,1.162572,-0.913678,-0.095464,-7.865181,0.104134,-0.118274,-1.162090,-0.451388,-0.055626,-0.033826,-0.333815,-0.086441,0.062641,-0.086077
671,12.420000,-4.324027,6.774013,-2.554218,-1.076403,-20.664434,-6.034629,0.554505,10.807088,-1.415113,0.921053,-5.578321,-2.330870,0.926695,-0.024301,8.718694,1.775319,-0.812823,-0.076298,-7.872782,0.305722,-0.041223,-1.469094,-0.344954,-0.043206,-0.055074,-0.407179,-0.037557,0.092239,-0.108739
672,12.440000,-1.696832,3.057300,-2.840335,-0.695688,-21.111650,-5.753251,0.386659,9.764957,-1.137550,1.932761,-7.794994,-2.775717,0.608021,-0.100180,7.939269,1.883304,-0.819193,-0.057123,-7.849628,0.369623,-0.101121,-1.694602,-0.412700,-0.017180,-0.030279,-0.435268,-0.070130,0.121502,-0.094695
673,12.460000,0.067771,-0.469209,-2.940208,-0.817773,-20.964571,-5.968543,0.405449,8.775453,-0.198380,2.557096,-10.271919,-2.692498,0.376881,-0.185889,7.365430,1.819187,-0.887236,-0.054578,-7.845577,0.353244,-0.189007,-1.632813,-0.578564,-0.013411,-0.005346,-0.403448,-0.118147,0.106670,-0.102335
674,12.480000,0.882912,-3.378830,-2.470001,-1.811288,-20.550779,-6.658871,0.891999,7.553592,1.184405,3.177804,-12.616373,-2.166738,0.203348,-0.241676,7.388528,1.801443,-0.968896,-0.065403,-7.844421,0.334761,-0.226034,-1.368019,-0.762161,-0.028561,-0.010307,-0.345931,-0.170597,0.081788,-0.108089
675,12.500000,2.010295,-6.512847,-1.589712,-2.989158,-20.344881,-7.393592,1.413603,5.861310,2.534330,4.040744,-14.601299,-1.452424,-0.103652,-0.254925,8.149439,1.851538,-1.092078,-0.070747,-7.826098,0.295467,-0.234073,-1.102116,-0.922549,-0.027630,-0.021063,-0.292282,-0.209789,0.061534,-0.069328
676,12.520000,3.458894,-9.507910,-1.061391,-2.799043,-20.822021,-7.589268,1.238502,4.435191,3.482543,4.739622,-15.567338,-0.928455,-0.313604,-0.256135,9.771023,2.070027,-1.280816,-0.053091,-7.283684,0.272907,-0.253612,-0.918646,-1.009023,-0.015437,-0.049943,-0.234203,-0.224844,0.074774,-0.040266
677,12.540000,4.735935,-11.362231,-0.997736,-1.264450,-22.233854,-7.022553,0.568377,3.597513,3.757232,5.489215,-14.834373,-0.829623,-0.292960,-0.262043,11.912092,2.405978,-1.452952,-0.034925,-6.050398,0.324617,-0.288654,-0.835422,-0.966049,0.003019,-0.070837,-0.198848,-0.217168,0.090619,-0.032976
678,12.560000,4.830019,-10.631143,-1.371170,0.010470,-23.036945,-5.793120,0.076020,3.910171,3.382517,5.987143,-12.078759,-0.652754,0.455215,-0.265312,14.269887,2.472952,-1.613333,-0.035848,-4.471050,0.343408,-0.370525,-0.734474,-0.538361,0.030458,-0.069787,-0.199273,-0.146009,0.071340,-0.010732
679,12.580000,4.359043,-8.168191,-2.259400,2.368948,-21.839014,-4.644682,-0.830888,4.071065,2.463244,5.426769,-7.238368,-0.381978,1.821063,-0.257483,17.028833,2.266028,-1.780450,-0.034604,-2.281068,0.377215,-0.435348,-0.631758,0.086516,0.043400,-0.053523,-0.183693,0.011156,0.039099,-0.034786
680,12.600000,5.648034,-6.152582,-6.013617,14.298757,-11.590962,2.479737,-8.875832,1.209538,1.609544,-21.246275,4.503847,-0.617745,5.410372,-13.794142,20.671047,1.406801,-3.338500,-3.022987,-0.115168,0.150613,-0.767306,-1.004502,1.051624,0.081901,-0.008008,-0.239841,0.197373,-0.002986,-0.084489
681,12.620000,11.596138,-8.525758,-5.153083,18.958630,-5.391829,8.987177,-12.786673,0.860969,0.951357,-24.237156,3.987095,1.547784,7.127734,-8.521767,19.104239,1.389054,-3.788697,0.693072,2.940835,0.250157,-0.654377,-0.724585,1.370473,0.025651,0.057882,-0.286124,0.208379,0.145798,-0.245677
682,12.640000,11.412475,-9.184782,0.074248,20.613483,-4.002671,8.354559,-17.091677,0.251387,1.805895,-16.940432,-0.198822,4.236265,5.376718,-5.100423,9.168205,1.049531,-2.821321,1.474156,1.952799,0.262998,-0.459515,0.368076,1.303122,0.015264,0.133537,-0.041124,0.387008,0.044987,-0.086872
683,12.660000,9.588856,-9.727121,4.039160,20.094473,-2.158746,8.725797,-19.037792,0.707183,2.612577,-13.911279,-3.860592,4.391823,1.729403,0.056999,-0.532071,-0.296775,-0.741674,2.494065,-0.145822,-0.042271,-0.024427,1.073647,0.428373,0.007514,0.144075,0.357614,0.289065,-0.048973,0.136488
684,12.680000,10.142677,-10.071236,5.864872,21.582747,-1.505131,10.010021,-20.770241,0.488507,2.489246,-13.596586,-3.839224,5.512036,0.373432,4.198662,-0.564844,-0.497597,0.710046,3.344609,-0.115890,0.058231,0.373533,1.309760,-0.230066,-0.109057,-0.000109,0.383111,0.079046,-0.078871,0.213252
685,12.700000,9.297116,-11.469166,2.804413,22.257944,-3.207730,9.786057,-16.023249,1.554572,3.333935,-12.269392,-6.078389,4.341093,0.037623,6.155228,-0.385876,1.202379,0.215802,3.318181,-0.078181,0.429183,0.256208,0.807562,-0.649661,-0.117055,-0.111516,0.204975,-0.180655,0.014085,0.126166
686,12.720000,8.717743,-11.864373,1.405660,23.229588,-4.016346,9.323748,-14.247746,1.954272,3.372370,-12.290468,-5.988593,2.393730,0.249155,6.051977,-0.464967,2.593604,-1.398090,4.319640,-0.046961,0.633698,-0.140435,0.056870,-0.538142,-0.072753,-0.167705,0.062994,-0.137891,0.071568,-0.071640
687,12.740000,8.520391,-11.169986,1.692835,21.690205,-1.740009,8.441344,-14.535195,0.729399,2.301524,-12.992254,-3.558248,0.592757,-0.074030,4.170173,-0.358297,2.609926,-1.940014,5.468575,-0.006762,0.533260,-0.258617,-0.656771,-0.411770,0.013367,-0.081849,-0.103548,-0.038272,0.136170,-0.152552
688,12.760000,4.953997,-7.650255,0.646910,20.258390,0.763435,7.064178,-11.811946,-0.410642,1.623889,-14.346202,-0.967243,-0.705531,-0.339216,2.447942,-0.245896,1.637699,-1.885349,6.269221,0.024492,0.336452,-0.293317,-1.010293,-0.508253,0.025292,0.015734,-0.218724,-0.116982,0.147111,-0.130304
689,12.780000,-0.892628,-2.975003,0.517045,18.510202,2.435776,5.785188,-8.551578,-1.279371,1.942140,-15.606503,1.336103,-1.451221,-1.118868,1.802373,-0.201454,0.688571,-1.991621,6.868179,0.025369,0.168260,-0.418057,-1.157763,-0.867826,0.020382,0.017109,-0.278111,-0.234289,0.035847,-0.090703
690,12.800000,-6.574718,1.211031,1.234011,17.795069,3.062243,5.135122,-6.822386,-1.536410,2.528015,-18.029593,2.661828,-1.810517,-1.926360,2.105214,-0.190902,0.003484,-2.733376,6.776794,-0.016529,0.002701,-0.584693,-1.293080,-1.279889,-0.011223,-0.037006,-0.328334,-0.353516,-0.006799,-0.099923
691,12.820000,-11.255759,4.312378,1.555187,18.628178,3.280813,4.702267,-5.542436,-1.592665,3.104138,-20.181023,3.873129,-2.076160,-2.575786,3.579332,-0.150982,-0.221802,-3.544432,6.737107,-0.048176,-0.089596,-0.756451,-1.461239,-1.657755,-0.020215,-0.048643,-0.394257,-0.474849,-0.005279,-0.145335
692,12.840000,-15.653289,7.127401,1.909224,19.557987,3.910028,4.259556,-4.380473,-1.939264,3.800421,-21.603830,5.320012,-2.313551,-3.066054,5.920555,-0.093168,-0.039103,-4.122043,6.706890,-0.039705,-0.083383,-0.886264,-1.591934,-1.916638,-0.009334,-0.020263,-0.431839,-0.520427,0.008636,-0.180900
693,12.860000,-19.420408,10.093117,2.560740,19.950960,4.654851,3.753878,-3.377728,-2.289466,4.272192,-21.690460,6.915080,-1.953467,-3.175079,8.770787,-0.039215,0.310034,-4.445278,6.528573,-0.020839,-0.031987,-0.971111,-1.480164,-1.932822,-0.003230,0.022396,-0.373214,-0.472548,0.002487,-0.192216
694,12.880000,-20.720966,11.761656,2.963602,20.640068,4.494713,3.655452,-3.129475,-2.127118,4.412763,-19.927641,8.289425,-0.911049,-2.404041,11.739628,0.038735,0.689750,-4.420213,6.146666,-0.012571,0.045426,-0.973262,-1.079230,-1.590310,-0.001545,0.042208,-0.238438,-0.355332,-0.004737,-0.175059
695,12.900000,-19.465054,10.850983,2.922777,21.005552,3.556422,3.727351,-3.077641,-1.566883,4.804636,-16.510817,8.001403,0.272585,-1.166647,14.504327,0.044840,0.756466,-3.969006,5.392521,-0.011224,0.063222,-0.868581,-0.574485,-1.042357,0.008197,0.033004,-0.108491,-0.207873,-0.017562,-0.143643
696,12.920000,-15.429238,6.955582,2.371923,20.597567,2.372378,3.833098,-3.239078,-0.954455,5.578564,-11.806363,6.464966,1.470392,0.403583,16.318697,0.004916,0.478268,-3.055331,3.815411,0.001469,0.024884,-0.644199,-0.025791,-0.295981,0.000524,0.033435,0.014310,-0.016322,-0.036267,-0.093554
697,12.940000,-8.626543,0.921653,1.458471,19.444078,0.312608,4.035325,-3.826389,0.044997,5.971817,-6.347320,4.198868,2.551276,2.005461,16.485495,-0.070145,0.179516,-1.725889,1.160006,0.024944,-0.033312,-0.316167,0.529162,0.401151,-0.013735,0.038216,0.140509,0.176848,-0.062677,-0.029947
698,12.960000,-1.070004,-2.964434,2.931971,13.335376,-7.533942,-0.516657,-3.085242,1.438708,4.936510,1.329625,-13.476151,4.912019,2.512091,17.130367,-10.779564,1.041600,0.200590,-1.745260,5.592013,0.144221,0.203732,1.116242,0.479515,-0.020591,0.056778,0.298715,0.166532,-0.059464,0.133524
699,12.980000,0.534218,-1.917586,2.443321,2.102362,-14.597378,-3.898721,-0.013207,8.726446,3.696622,6.773437,-27.893141,5.952189,2.091493,20.290245,-16.048651,2.900500,1.346552,-4.530845,2.253156,0.495225,0.353178,1.401001,-0.229224,0.025102,-0.029372,0.385874,-0.046738,0.121608,0.238402
700,13.000000,0.840709,-0.610484,0.701974,-0.136067,-19.341928,-5.302579,0.330144,10.821756,2.043518,4.346674,-29.085812,4.190637,3.512805,18.513981,-11.683337,4.042391,0.392013,-4.303332,-1.798169,0.835501,0.175305,0.637059,-0.143188,-0.011176,0.021764,0.173351,-0.177070,0.161894,0.057427
701,13.020000,3.168780,-0.705967,0.478223,2.150698,-19.788431,-3.573828,0.534810,11.724514,0.154489,5.233593,-25.115774,2.993834,4.056996,13.538740,-11.969634,4.321333,-0.898165,-2.765726,-3.383880,1.119419,-0.006656,0.195830,0.281713,-0.098176,-0.017656,-0.019595,-0.086573,0.131473,-0.078772
702,13.040000,3.163912,-0.901597,-0.554661,3.746347,-20.497177,-3.746573,-0.170866,13.252670,-0.068304,3.854971,-21.700912,1.893075,3.618707,6.171247,-11.143428,3.856845,-1.241885,-0.859627,-4.442443,1.041313,-0.169737,-0.042912,0.659034,0.021635,-0.034686,-0.037779,0.071662,0.128286,-0.091596
703,13.060000,-2.047143,1.143337,-1.159770,3.956006,-24.442551,-4.031865,-1.522043,15.580819,2.298508,-1.408171,-17.264122,1.475700,2.710987,-0.632891,-7.343612,3.137392,-0.567927,0.289272,-5.865212,0.823470,0.009063,0.214737,0.783156,0.053785,-0.028206,0.140062,0.146969,0.032755,0.002203
704,13.080000,-5.060216,4.442586,-2.155031,2.101297,-23.367558,-4.604373,-0.906690,14.337930,2.096027,-3.680692,-12.712953,0.657748,2.573669,-0.306393,-3.688066,1.913140,-0.677066,0.136869,-6.547867,0.382153,-0.272433,0.158225,0.479099,0.169445,0.152885,0.134107,0.075809,0.024349,0.043437
705,13.100000,-8.728177,8.234778,-1.868170,0.017925,-20.628910,-5.356108,-0.144827,12.416389,1.533593,-5.530834,-8.597890,-0.146970,1.911130,-0.162549,0.934419,0.862593,-0.968200,-0.037722,-6.912629,0.147387,-0.439188,-0.389976,0.021725,0.115781,0.134437,-0.019233,-0.033396,0.047740,0.018227
706,13.120000,-9.157621,9.006104,-1.841942,-0.157890,-19.253071,-6.242005,0.003820,11.732553,0.851551,-4.683500,-7.084541,-0.712674,1.208025,-0.130115,4.824281,0.498632,-0.993424,-0.089979,-7.277092,-0.018149,-0.353694,-0.834225,-0.304513,0.009639,0.065790,-0.202733,-0.097662,0.061036,-0.019609
707,13.140000,-7.530155,8.204499,-2.327096,-0.404990,-19.839638,-6.608971,0.183833,12.168705,0.056211,-2.129264,-7.015992,-1.275541,0.810174,-0.061798,6.844184,0.808143,-0.920450,-0.097794,-7.932801,0.009878,-0.184818,-1.044272,-0.494702,-0.047033,0.003263,-0.286734,-0.117173,0.053625,-0.050773
708,13.160000,-4.796754,6.536857,-2.437245,-0.775696,-20.612440,-6.430021,0.325861,11.154768,-0.867955,0.077412,-6.974448,-2.015965,0.870072,-0.038487,7.402897,1.424188,-0.861531,-0.073865,-8.014173,0.204744,-0.078988,-1.357036,-0.427606,-0.053503,-0.051974,-0.391665,-0.068894,0.067631,-0.108477
709,13.180000,-2.376928,3.575377,-2.723936,-0.861759,-21.372747,-5.971777,0.457443,10.330431,-0.935868,1.507910,-8.646745,-2.670257,0.673756,-0.079505,7.066307,1.802956,-0.852310,-0.061369,-8.050999,0.335956,-0.087336,-1.632411,-0.427074,-0.039752,-0.039453,-0.426392,-0.069900,0.111902,-0.109520
710,13.200000,-0.347603,0.099575,-2.968493,-0.834145,-21.216791,-5.828681,0.442189,9.354172,-0.293267,2.284981,-10.849130,-2.853895,0.424758,-0.151668,6.542244,1.858655,-0.913230,-0.055664,-8.006344,0.358212,-0.165645,-1.709398,-0.522680,-0.017393,-0.017397,-0.425302,-0.103087,0.118242,-0.099938
711,13.220000,0.716889,-2.818339,-2.810786,-1.544651,-20.828543,-6.185205,0.764182,8.404263,0.855871,2.932483,-13.089286,-2.530222,0.288484,-0.209694,6.437143,1.915021,-0.982902,-0.064681,-8.009154,0.359370,-0.218369,-1.530629,-0.672473,-0.020014,-0.009274,-0.379619,-0.145459,0.099625,-0.104570
712,13.240000,1.539375,-5.613834,-2.101701,-2.700976,-20.314869,-6.870048,1.336062,6.882873,2.191350,3.638858,-14.942984,-1.902518,0.056327,-0.238602,7.102975,1.948867,-1.052298,-0.076152,-7.983185,0.344678,-0.227705,-1.264333,-0.826589,-0.024033,-0.017287,-0.329192,-0.182103,0.076810,-0.084584
713,13.260000,2.746229,-8.507751,-1.210958,-3.290552,-20.411747,-7.345706,1.514636,5.192647,3.304188,4.420512,-16.226383,-1.148422,-0.235398,-0.243064,8.634097,2.035611,-1.207119,-0.067765,-7.692347,0.294760,-0.242562,-1.011441,-0.950203,-0.012873,-0.030552,-0.265064,-0.208486,0.069453,-0.042875
714,13.280000,4.163632,-10.988404,-0.928235,-2.000752,-21.534718,-7.131415,0.878165,3.951140,3.880313,4.982425,-16.082766,-0.824528,-0.387331,-0.258886,10.670755,2.321896,-1.347666,-0.043838,-6.618814,0.322002,-0.254131,-0.867525,-1.019334,-0.000446,-0.062817,-0.205719,-0.218751,0.087651,-0.035547
715,13.300000,4.810127,-11.367699,-0.918941,-0.704951,-22.967564,-6.235502,0.371356,3.783005,3.793650,5.977433,-14.202644,-0.571310,-0.041276,-0.256387,13.007011,2.480250,-1.535943,-0.037826,-5.285940,0.341188,-0.331049,-0.718916,-0.776541,0.019720,-0.068520,-0.183368,-0.188665,0.080271,-0.013169
716,13.320000,4.269735,-9.421937,-1.479643,0.802757,-23.271711,-5.043023,-0.227456,4.285074,3.147708,5.781438,-10.462856,-0.258309,0.996799,-0.249640,15.576962,2.403289,-1.628553,-0.040778,-3.416447,0.377152,-0.378951,-0.596265,-0.275768,0.038422,-0.063534,-0.177560,-0.084728,0.052256,-0.015642
717,13.340000,2.795022,-6.306740,-4.481725,7.364252,-18.235966,-1.714643,-3.851186,2.734488,2.151235,-7.635855,-1.463274,-0.497521,3.218053,-4.526793,19.055820,1.873999,-2.349304,-1.254288,-1.034772,0.296978,-0.584196,-0.655240,0.533609,0.055261,-0.039468,-0.156114,0.105298,0.013879,-0.059500
718,13.360000,8.779903,-6.428945,-5.274639,17.625238,-6.934052,7.706905,-10.749778,0.659616,1.303642,-27.359390,5.963553,0.331306,6.519111,-8.429475,21.540281,1.382089,-3.687199,1.210643,3.133818,0.201488,-0.709450,-0.992880,1.106493,0.061790,0.041597,-0.258319,0.168484,0.070249,-0.149737
719,13.380000,11.941889,-8.726376,-2.593195,20.323702,-5.291778,8.261116,-15.402347,0.641209,1.318110,-19.289738,2.603329,3.500288,6.754623,-6.078297,15.843219,1.542926,-3.356245,2.722844,2.879563,0.322407,-0.537759,-0.086529,1.476983,0.029395,0.068017,-0.193016,0.306799,0.133293,-0.200830
720,13.400000,10.376256,-9.220841,1.992525,20.375488,-4.508764,7.775926,-18.023581,0.932296,2.129971,-14.287813,-2.383497,4.358365,3.459733,-2.144788,5.537884,0.335846,-1.654020,3.835250,0.123329,0.043620,-0.254992,0.845159,0.913364,0.013361,0.182088,0.206593,0.380134,-0.017345,0.035514
721,13.420000,9.440609,-9.512299,4.963338,20.922037,-1.997751,8.920804,-20.266455,0.716057,2.459212,-14.108218,-3.797634,4.690463,1.035057,2.009749,-0.635881,-0.594213,0.213496,4.887583,-0.170363,-0.069119,0.218685,1.208270,0.062793,-0.091686,0.073210,0.372313,0.194172,-0.105438,0.192693
722,13.440000,8.784827,-9.871655,4.488920,21.736568,-2.250612,9.802162,-18.189007,0.929040,2.924012,-13.361086,-4.763103,4.890215,0.237379,4.716213,-0.416233,0.188499,0.970283,5.054580,-0.095348,0.232794,0.449615,1.033106,-0.437872,-0.124504,-0.060936,0.284209,-0.059850,-0.030578,0.205567
723,13.460000,8.064919,-11.636496,0.992571,23.355196,-4.186645,9.519650,-13.525654,2.113161,3.952239,-12.281317,-6.771420,2.964718,0.549840,6.178489,-0.461264,2.143247,-0.672122,4.909496,-0.081115,0.633271,0.029925,0.273505,-0.552138,-0.096180,-0.156938,0.072264,-0.195105,0.057452,0.023452
724,13.480000,8.152616,-11.532036,1.512642,22.430014,-3.099771,8.741351,-13.824718,1.396526,3.181225,-11.995502,-4.992331,1.123405,0.115988,5.574954,-0.429919,2.872104,-1.713646,5.892341,-0.042924,0.651680,-0.203405,-0.477931,-0.378071,-0.000941,-0.129797,-0.050632,-0.034056,0.118819,-0.137658
725,13.500000,7.403301,-9.878777,1.394095,20.287228,-0.117011,7.488694,-13.477754,-0.021774,1.781300,-12.826033,-2.265652,-0.154896,-0.186494,3.489936,-0.304088,2.183572,-1.960850,7.030512,0.003487,0.445470,-0.257333,-0.918069,-0.361987,0.030769,-0.030446,-0.167576,-0.035670,0.172195,-0.150088
726,13.520000,2.751973,-5.726838,0.349869,18.859852,1.851824,6.223467,-9.988096,-0.885736,1.576426,-13.912874,0.209928,-1.073697,-0.746420,2.460470,-0.232204,1.098526,-2.009763,7.369909,0.031646,0.243954,-0.395322,-1.058769,-0.678646,0.026773,0.028209,-0.234551,-0.181858,0.089234,-0.110405
727,13.540000,-3.454391,-0.837900,1.041679,18.052349,3.047633,5.233166,-7.724137,-1.522943,2.051100,-16.040522,2.176910,-1.524749,-1.597668,2.497459,-0.203974,0.237917,-2.474636,7.392293,0.015995,0.053523,-0.546521,-1.160638,-1.095105,-0.004002,-0.008229,-0.281591,-0.291958,-0.001208,-0.094361
728,13.560000,-8.758819,2.904663,1.556376,18.525219,3.333679,4.644665,-6.318408,-1.630493,2.612568,-18.717455,3.393063,-1.817324,-2.295629,3.324936,-0.178859,-0.233439,-3.269120,7.256066,-0.026710,-0.079634,-0.706684,-1.323332,-1.504490,-0.023670,-0.048291,-0.344843,-0.426067,-0.008647,-0.126426
